1104,0.26083,0.1533,0.01355
1105,0.26089,0.15342,0.01352
1106,0.26095,0.1535,0.01349
1107,0.26101,0.15348,0.01347
1108,0.26109,0.15351,0.01345
1109,0.26118,0.15361,0.01343
1110,0.26127,0.15367,0.01341
1111,0.26134,0.15386,0.01337
1112,0.2614,0.15412,0.01332
1113,0.26143,0.15441,0.01324
1114,0.26142,0.15473,0.01316
1115,0.26144,0.1552,0.01307
1116,0.26144,0.15581,0.01295
1117,0.26145,0.15661,0.01281
1118,0.2615,0.1576,0.0127
1119,0.26159,0.15877,0.01259
1120,0.2616,0.16032,0.01238
1121,0.26155,0.16178,0.01215
1122,0.26152,0.16314,0.01196
1123,0.26148,0.1645,0.01177
1124,0.26151,0.16568,0.01165
1125,0.26159,0.16673,0.01157
1126,0.2617,0.16747,0.01147
1127,0.26177,0.16808,0.01137
1128,0.26189,0.1684,0.01132
1129,0.26199,0.16844,0.01135
1130,0.2621,0.16843,0.01138
1131,0.26219,0.16842,0.01144
1132,0.26235,0.16807,0.01153
1133,0.26245,0.16759,0.0116
1134,0.2626,0.16712,0.01165
1135,0.26278,0.16655,0.0117
1136,0.26293,0.16607,0.01173
1137,0.26308,0.16559,0.01178
1138,0.26324,0.16523,0.01182
1139,0.26338,0.16489,0.01188
1140,0.26354,0.16453,0.01193
1141,0.26371,0.16435,0.01197
1142,0.26389,0.16418,0.012
1143,0.26401,0.16408,0.01199
1144,0.26414,0.16422,0.01198
1145,0.26427,0.1643,0.012
1146,0.26437,0.16448,0.01199
1147,0.26444,0.16486,0.01195
1148,0.26453,0.1651,0.01195
1149,0.26459,0.16531,0.01193
1150,0.26466,0.16552,0.01193
1151,0.26482,0.16552,0.01198
1152,0.26503,0.16517,0.01207
1153,0.26525,0.16476,0.01217
1154,0.26547,0.16428,0.01226
1155,0.26565,0.16383,0.01233
1156,0.26584,0.16335,0.01241
1157,0.26606,0.16264,0.01252
1158,0.26623,0.16198,0.01261
1159,0.26642,0.16138,0.01269
1160,0.26662,0.1607,0.01277
1161,0.26679,0.1602,0.01282
1162,0.26698,0.15974,0.01287
1163,0.26717,0.15931,0.01293
1164,0.26737,0.15889,0.013
